"Time","Sonar Distance Measure (mm)"
2024-02-04 04:40:12,3090
2024-02-04 04:50:12,2980
2024-02-04 05:00:13,2920
2024-02-04 05:10:12,2880
2024-02-04 05:20:14,2755
2024-02-04 05:30:13,2670
2024-02-04 05:40:12,2570
2024-02-04 05:50:13,2485
2024-02-04 06:00:13,2420
2024-02-04 06:10:12,2375
2024-02-04 06:20:13,2315
2024-02-04 06:30:13,2275
2024-02-04 06:40:12,2230
2024-02-04 06:50:13,2210
2024-02-04 07:00:13,2160
2024-02-04 07:10:12,2175
2024-02-04 07:20:13,2250
2024-02-04 07:30:12,2315
2024-02-04 07:40:12,2405
2024-02-04 07:50:13,2500
2024-02-04 08:00:12,2630
2024-02-04 08:10:13,2675
2024-02-04 08:20:13,2845
2024-02-04 08:30:13,3025
2024-02-04 08:40:13,3180
2024-02-04 08:50:12,3350
2024-02-04 09:00:13,3500
2024-02-04 17:40:12,3220
2024-02-04 17:50:12,3080
2024-02-04 18:00:13,2930
2024-02-04 18:10:13,2825
2024-02-04 18:20:12,2700
2024-02-04 18:30:13,2590
2024-02-04 18:40:13,2475
2024-02-04 18:50:12,2380
2024-02-04 19:00:13,2320
2024-02-04 19:10:13,2240
2024-02-04 19:20:12,2185
2024-02-04 19:30:13,2125
2024-02-04 19:40:12,2095
2024-02-04 19:50:13,2075
2024-02-04 20:00:13,2135
2024-02-04 20:10:12,2235
2024-02-04 20:20:13,2275
2024-02-04 20:30:13,2390
2024-02-04 20:40:12,2510
2024-02-04 20:50:13,2580
2024-02-05 05:50:12,3240
2024-02-05 06:00:13,3145
2024-02-05 06:10:13,3050
2024-02-05 06:20:12,2960
2024-02-05 06:30:13,2880
2024-02-05 06:40:13,2780
2024-02-05 06:50:12,2705
2024-02-05 07:00:12,2640
2024-02-05 07:10:13,2590
2024-02-05 07:20:12,2570
2024-02-05 07:30:13,2470
2024-02-05 07:40:13,2565
2024-02-05 07:50:13,2400
2024-02-05 08:00:12,2400
2024-02-05 08:10:12,2395
2024-02-05 08:20:12,2440
2024-02-05 08:30:12,2535
2024-02-05 08:40:13,2590
2024-02-05 08:50:13,2635
2024-02-05 09:00:12,2575
2024-02-05 09:10:13,2620
2024-02-05 09:20:12,2910
2024-02-05 19:40:13,2875
2024-02-05 19:50:12,2735
2024-02-05 20:00:13,2630
2024-02-05 20:10:13,2550
2024-02-05 20:20:12,2450
2024-02-05 20:30:13,2370
2024-02-05 20:40:13,2245
2024-02-05 20:50:12,2235
2024-02-05 21:00:12,2220
2024-02-05 21:10:13,2275
2024-02-05 21:20:12,2325
2024-02-05 21:30:12,2345
2024-02-05 21:40:13,2395
2024-02-05 21:50:12,2540
2024-02-05 22:00:12,2610
2024-02-05 22:10:13,2715
2024-02-06 20:30:12,2670
2024-02-06 20:40:13,2535
2024-02-06 20:50:12,2420
2024-02-06 21:00:13,2300
2024-02-06 21:10:13,2175
2024-02-06 21:20:12,2065
2024-02-06 21:30:13,1990
2024-02-06 21:40:12,1940
2024-02-06 21:50:12,1880
2024-02-06 22:00:13,1860
2024-02-06 22:10:13,1835
2024-02-06 22:20:12,1830
2024-02-06 22:30:13,1860
2024-02-06 22:40:12,1905
2024-02-06 22:50:12,2045
2024-02-06 23:00:13,2135
2024-02-06 23:10:12,2255
2024-02-06 23:20:13,2315
2024-02-06 23:30:13,2385
2024-02-06 23:40:12,2510
2024-02-06 23:50:13,2670
2024-02-07 00:00:13,2875
2024-02-07 00:10:12,2990
2024-02-07 08:20:12,2570
2024-02-07 08:30:13,2450
2024-02-07 08:40:12,2345
2024-02-07 08:50:13,2235
2024-02-07 09:00:13,2065
2024-02-07 09:10:12,1870
2024-02-07 09:20:13,1760
2024-02-07 09:30:13,1690
2024-02-07 09:40:12,1655
2024-02-07 09:50:12,1610
2024-02-07 10:00:13,1540
2024-02-07 10:10:13,1490
2024-02-07 10:20:13,1480
2024-02-07 10:30:13,1455
2024-02-07 10:40:12,1470
2024-02-07 10:50:12,1495
2024-02-07 11:00:13,1585
2024-02-07 11:10:13,1705
2024-02-07 11:20:12,1735
2024-02-07 11:30:13,1815
2024-02-07 11:40:13,1965
2024-02-07 11:50:12,2145
2024-02-07 12:00:12,2290
2024-02-07 12:10:13,2455
2024-02-07 12:20:13,2630
2024-02-07 12:30:12,2810
2024-02-07 12:40:13,2990
2024-02-07 12:50:13,3165
2024-02-07 13:00:12,3285
2024-02-07 21:10:13,3580
2024-02-07 21:20:13,3380
2024-02-07 21:30:12,3160
2024-02-07 21:40:13,2950
2024-02-07 21:50:13,2775
2024-02-07 22:00:12,2620
2024-02-07 22:10:13,2485
2024-02-07 22:20:13,2340
2024-02-07 22:30:12,2250
2024-02-07 22:40:13,2080
2024-02-07 22:50:13,1920
2024-02-07 23:00:12,1775
2024-02-07 23:10:13,1695
2024-02-07 23:20:12,1640
2024-02-07 23:30:13,1590
2024-02-07 23:40:12,1520
2024-02-07 23:50:12,1475
2024-02-08 00:00:13,1515
2024-02-08 00:10:12,1570
2024-02-08 00:20:12,1705
2024-02-08 00:30:13,1795
2024-02-08 00:40:13,1835
2024-02-08 00:50:13,1955
2024-02-08 01:00:12,2150
2024-02-08 01:10:12,2340
2024-02-08 01:20:13,2530
2024-02-08 01:30:12,2710
2024-02-08 01:40:12,2945
2024-02-08 01:50:13,3100
2024-02-08 10:00:13,2650
2024-02-08 10:10:12,2485
2024-02-08 10:20:12,2285
2024-02-08 10:30:13,2210
2024-02-08 10:40:12,2050
2024-02-08 10:50:13,1835
2024-02-08 11:00:13,1640
2024-02-08 11:10:12,1505
2024-02-08 11:20:12,1420
2024-02-08 11:30:13,1265
2024-02-08 11:40:12,1145
2024-02-08 11:50:12,1035
2024-02-08 12:00:13,1005
2024-02-08 12:10:13,1005
2024-02-08 12:20:12,1010
2024-02-08 12:30:13,1075
2024-02-08 12:40:13,1150
2024-02-08 12:50:12,1260
2024-02-08 13:00:13,1310
2024-02-08 13:10:13,1435
2024-02-08 13:20:12,1620
2024-02-08 13:30:13,1815
2024-02-08 13:40:13,2010
2024-02-08 13:50:12,2195
2024-02-08 22:00:12,3155
2024-02-08 22:10:13,3005
2024-02-08 22:20:12,2855
2024-02-08 22:30:12,2665
2024-02-08 22:40:13,2485
2024-02-08 22:50:13,2315
2024-02-08 23:00:12,2145
2024-02-08 23:10:13,2005
2024-02-08 23:20:13,1930
2024-02-08 23:30:13,1730
2024-02-08 23:40:13,1450
2024-02-08 23:50:12,1270
2024-02-09 00:00:13,1150
2024-02-09 00:10:13,1120
2024-02-09 00:20:12,990
2024-02-09 00:30:13,940
2024-02-09 00:40:13,945
2024-02-09 00:50:12,970
2024-02-09 01:00:13,1095
2024-02-09 01:10:13,1105
2024-02-09 01:20:13,1095
2024-02-09 01:30:13,1205
2024-02-09 01:40:12,1365
2024-02-09 01:50:13,1560
2024-02-09 02:00:13,1730
2024-02-09 02:10:12,1880
2024-02-09 02:20:12,2065
2024-02-09 02:30:13,2210
2024-02-09 02:40:13,2365
2024-02-09 02:50:12,2490
2024-02-09 03:00:13,2600
2024-02-09 03:10:13,2720
2024-02-09 03:20:12,2805
2024-02-09 03:30:13,2885
2024-02-09 11:40:12,1910
2024-02-09 11:50:13,1850
2024-02-09 12:00:13,1565
2024-02-09 12:10:12,1265
2024-02-09 12:20:13,1070
2024-02-09 12:30:13,1000
2024-02-09 12:40:12,945
2024-02-09 12:50:13,895
2024-02-09 13:00:13,865
2024-02-09 13:10:13,860
2024-02-09 13:20:13,905
2024-02-09 13:30:13,990
2024-02-09 13:40:13,1070
2024-02-09 13:50:12,1060
2024-02-09 14:00:13,1190
2024-02-09 14:10:13,1365
2024-02-09 14:20:12,1555
2024-02-09 14:30:13,1740
2024-02-09 14:40:12,1930
2024-02-09 14:50:12,2080
2024-02-09 15:00:13,2245
2024-02-09 15:10:13,2395
2024-02-09 15:20:12,2520
2024-02-09 15:30:13,2655
2024-02-09 15:40:13,2765
2024-02-09 15:50:12,2880
2024-02-09 16:00:13,2955
2024-02-09 16:10:12,3035
2024-02-09 16:20:14,3100
2024-02-09 16:30:13,3140
2024-02-09 16:40:12,3175
2024-02-09 16:50:13,3210
2024-02-09 17:00:13,3215
2024-02-09 17:10:12,3230
2024-02-09 17:20:13,3200
2024-02-09 17:30:13,3205
2024-02-09 17:40:12,3205
2024-02-09 17:50:13,3235
2024-02-09 18:00:12,3290
2024-02-09 18:20:13,3290
2024-02-09 18:30:12,3285
2024-02-09 18:40:12,3290
2024-02-09 18:50:13,3285
2024-02-09 19:00:12,3290
2024-02-09 19:10:12,3295
2024-02-09 19:20:13,3285
2024-02-09 19:30:12,3285
2024-02-09 19:40:13,3295
2024-02-09 19:50:13,3285
2024-02-09 20:00:12,3275
2024-02-09 20:10:13,3275
2024-02-09 20:20:13,3300
2024-02-09 20:30:12,3295
2024-02-09 20:40:12,3295
2024-02-09 20:50:13,3305
2024-02-09 21:00:13,3300
2024-02-09 21:10:12,3295
2024-02-09 21:20:13,3310
2024-02-09 21:30:13,3315
2024-02-09 21:40:13,3310
2024-02-09 21:50:13,3315
2024-02-09 22:00:12,3325
2024-02-09 22:10:12,3305
2024-02-09 22:20:13,3290
2024-02-09 22:30:12,3275
2024-02-09 22:40:12,3225
2024-02-09 22:50:13,3135
2024-02-09 23:00:12,3000
2024-02-09 23:10:12,2825
2024-02-09 23:20:13,2615
2024-02-09 23:30:13,2415
2024-02-09 23:40:12,2195
2024-02-09 23:50:13,2025
2024-02-10 00:00:13,1890
2024-02-10 00:10:12,1810
2024-02-10 00:20:12,1580
2024-02-10 00:30:13,1310
2024-02-10 00:40:13,1125
2024-02-10 00:50:12,1025
2024-02-10 01:00:13,945
2024-02-10 01:10:12,870
2024-02-10 01:20:12,810
2024-02-10 01:30:13,825
2024-02-10 01:40:13,890
2024-02-10 01:50:13,950
2024-02-10 02:00:13,955
2024-02-10 02:10:12,1025
2024-02-10 02:20:12,1190
2024-02-10 02:30:13,1380
2024-02-10 02:40:13,1545
2024-02-10 02:50:12,1745
2024-02-10 03:00:13,1920
2024-02-10 03:10:13,2090
2024-02-10 03:20:13,2250
2024-02-10 03:30:13,2400
2024-02-10 03:40:12,2550
2024-02-10 03:50:13,2665
2024-02-10 04:00:13,2770
2024-02-10 04:10:12,2870
2024-02-10 04:20:12,2980
2024-02-10 04:30:13,3050
2024-02-10 04:40:12,3105
2024-02-10 04:50:12,3170
2024-02-10 05:00:13,3195
2024-02-10 05:10:13,3215
2024-02-10 05:20:12,3230
2024-02-10 05:30:13,3250
2024-02-10 05:40:13,3280
2024-02-10 05:50:12,3290
2024-02-10 06:00:13,3305
2024-02-10 06:10:13,3320
2024-02-10 06:20:12,3325
2024-02-10 06:30:12,3340
2024-02-10 06:40:13,3340
2024-02-10 06:50:12,3350
2024-02-10 07:00:12,3345
2024-02-10 07:10:13,3350
2024-02-10 07:20:12,3345
2024-02-10 07:30:12,3370
2024-02-10 07:40:13,3370
2024-02-10 07:50:12,3365
2024-02-10 08:00:12,3390
2024-02-10 08:10:13,3375
2024-02-10 08:20:13,3355
2024-02-10 08:30:12,3365
2024-02-10 08:40:13,3350
2024-02-10 08:50:13,3360
2024-02-10 09:00:12,3415
2024-02-10 09:10:13,3370
2024-02-10 09:20:13,3365
2024-02-10 09:30:12,3385
2024-02-10 09:40:13,3365
2024-02-10 09:50:12,3400
2024-02-10 10:00:12,3390
2024-02-10 10:10:13,3415
2024-02-10 10:20:12,3425
2024-02-10 10:30:12,3385
2024-02-10 10:40:13,3420
2024-02-10 10:50:13,3395
2024-02-10 11:00:12,3380
2024-02-10 11:10:13,3350
2024-02-10 11:20:13,3250
2024-02-10 11:30:12,3105
2024-02-10 11:40:12,2890
2024-02-10 11:50:13,2630
2024-02-10 12:00:12,2445
2024-02-10 12:10:12,2670
2024-02-10 12:20:13,2800
2024-02-10 12:30:13,2845
2024-02-10 12:40:12,2780
2024-02-10 12:50:12,2740
2024-02-10 13:00:13,2715
2024-02-10 13:10:12,2655
2024-02-10 13:20:12,2565
2024-02-10 13:30:13,2480
2024-02-10 13:40:13,2405
2024-02-10 13:50:12,2220
2024-02-10 14:00:13,2060
2024-02-10 14:10:13,2115
2024-02-10 14:20:17,2260
2024-02-10 14:30:12,2210
2024-02-10 14:40:13,1850
2024-02-10 14:50:12,1855
2024-02-10 15:00:12,1985
2024-02-10 15:10:13,2190
2024-02-10 15:20:13,2330
2024-02-10 15:30:12,2490
2024-02-10 15:40:16,2625
2024-02-10 15:50:12,2760
2024-02-10 16:00:13,2905
2024-02-10 16:10:12,3025
2024-02-10 16:20:12,3125
2024-02-10 16:30:13,3245
2024-02-10 16:40:12,3335
2024-02-10 16:50:12,3415
2024-02-10 17:00:13,3495
2024-02-10 17:10:13,3480
2024-02-10 17:20:12,3490
2024-02-10 17:30:13,3515
2024-02-10 17:40:13,3570
2024-02-10 17:50:12,3625
2024-02-10 18:00:12,3615
2024-02-10 18:10:13,3600
2024-02-10 18:20:13,3650
2024-02-10 18:30:12,3660
2024-02-10 18:40:13,3655
2024-02-10 18:50:13,3680
2024-02-10 19:00:12,3655
2024-02-10 19:10:12,3655
2024-02-10 19:20:13,3665
2024-02-10 19:30:13,3675
2024-02-10 19:40:12,3705
2024-02-10 19:50:13,3680
2024-02-10 20:00:13,3690
2024-02-10 20:10:12,3715
2024-02-10 20:20:12,3715
2024-02-10 20:30:13,3720
2024-02-10 20:40:12,3730
2024-02-10 20:50:13,3735
2024-02-10 21:00:13,3750
2024-02-10 21:10:12,3750
2024-02-10 21:20:13,3750
2024-02-10 21:30:13,3740
2024-02-10 21:40:12,3755
2024-02-10 21:50:13,3735
2024-02-10 22:00:13,3760
2024-02-10 22:10:12,3765
2024-02-10 22:20:12,3745
2024-02-10 22:30:13,3755
2024-02-10 22:40:12,3765
2024-02-10 22:50:12,3740
2024-02-10 23:00:13,3705
2024-02-10 23:10:13,3615
2024-02-10 23:20:12,3435
2024-02-10 23:30:12,3150
2024-02-10 23:40:13,2865
2024-02-10 23:50:12,2645
2024-02-11 00:00:13,2460
2024-02-11 00:10:12,2310
2024-02-11 00:20:12,2155
2024-02-11 00:30:13,2040
2024-02-11 00:40:12,1790
2024-02-11 00:50:12,1515
2024-02-11 01:00:13,1355
2024-02-11 01:10:13,1230
2024-02-11 01:20:13,1095
2024-02-11 01:30:12,895
2024-02-11 01:40:13,750
2024-02-11 01:50:13,655
2024-02-11 02:00:12,585
2024-02-11 02:10:13,560
2024-02-11 02:20:12,595
2024-02-11 02:30:12,685
2024-02-11 02:40:13,810
2024-02-11 02:50:13,885
2024-02-11 03:00:13,980
2024-02-11 03:10:13,1155
2024-02-11 03:20:12,1365
2024-02-11 03:30:13,1570
2024-02-11 03:40:13,1770
2024-02-11 03:50:12,1975
2024-02-11 04:00:13,2180
2024-02-11 04:10:13,2370
2024-02-11 04:20:12,2555
2024-02-11 04:30:13,2730
2024-02-11 04:40:12,2895
2024-02-11 04:50:13,3045
2024-02-11 05:00:12,3180
2024-02-11 05:10:13,3365
2024-02-11 05:20:13,3460
2024-02-11 05:30:12,3545
2024-02-11 05:40:12,3595
2024-02-11 05:50:13,3660
2024-02-11 06:00:12,3730
2024-02-11 06:10:12,3760
2024-02-11 06:20:13,3755
2024-02-11 06:30:12,3820
2024-02-11 06:40:13,3825
2024-02-11 06:50:13,3820
2024-02-11 07:00:12,3800
2024-02-11 07:10:12,3835
2024-02-11 07:20:13,3845
2024-02-11 07:30:12,3825
2024-02-11 07:40:12,3830
2024-02-11 07:50:13,3860
2024-02-11 08:00:13,3810
2024-02-11 08:10:12,3840
2024-02-11 08:20:12,3805
2024-02-11 08:30:13,3825
2024-02-11 08:40:12,3805
2024-02-11 08:50:12,3790
2024-02-11 09:00:13,3840
2024-02-11 09:10:13,3830
2024-02-11 09:20:12,3840
2024-02-11 09:30:13,3825
2024-02-11 09:40:13,3840
2024-02-11 09:50:12,3845
2024-02-11 10:00:12,3845
2024-02-11 10:10:13,3800
2024-02-11 10:20:13,3830
2024-02-11 10:30:12,3845
2024-02-11 10:40:13,3830
2024-02-11 10:50:13,3835
2024-02-11 11:00:12,3830
2024-02-11 11:10:13,3835
2024-02-11 11:20:12,3835
2024-02-11 11:30:12,3840
2024-02-11 11:40:13,3820
2024-02-11 11:50:12,3745
2024-02-11 12:00:12,3655
2024-02-11 12:10:13,3515
2024-02-11 12:20:13,3270
2024-02-11 12:30:12,2995
2024-02-11 12:40:13,2725
2024-02-11 12:50:13,2495
2024-02-11 13:00:12,2470
2024-02-11 13:10:13,2670
2024-02-11 13:20:13,2845
2024-02-11 13:30:12,2845
2024-02-11 13:40:13,2790
2024-02-11 13:50:13,2680
2024-02-11 14:00:12,2630
2024-02-11 14:10:13,2565
2024-02-11 14:20:13,2510
2024-02-11 14:30:12,2385
2024-02-11 14:40:13,2300
2024-02-11 14:50:13,2080
2024-02-11 15:00:12,1895
2024-02-11 15:10:13,1930
2024-02-11 15:20:13,1925
2024-02-11 15:30:12,1915
2024-02-11 15:40:13,2015
2024-02-11 15:50:13,2110
2024-02-11 16:00:13,2140
2024-02-11 16:10:13,2275
2024-02-11 16:20:12,2465
2024-02-11 16:30:13,2615
2024-02-11 16:40:13,2785
2024-02-11 16:50:12,2965
2024-02-11 17:00:13,3105
2024-02-11 17:10:13,3260
2024-02-11 17:20:12,3315
2024-02-11 17:30:13,3435
2024-02-11 17:40:13,3535
2024-02-11 17:50:12,3600
2024-02-11 18:00:13,3645
2024-02-11 18:10:13,3680
2024-02-11 18:20:12,3720
2024-02-11 18:30:13,3740
2024-02-11 18:40:13,3740
2024-02-11 18:50:12,3785
2024-02-11 19:00:13,3825
2024-02-11 19:10:12,3810
2024-02-11 19:20:13,3830
2024-02-11 19:30:13,3835
2024-02-11 19:40:12,3895
2024-02-11 19:50:13,3910
2024-02-11 20:00:13,3890
2024-02-11 20:10:12,3940
2024-02-11 20:20:13,3940
2024-02-11 20:30:12,3900
2024-02-11 20:40:12,3930
2024-02-11 20:50:13,3930
2024-02-11 21:00:12,3975
2024-02-11 21:10:12,3940
2024-02-11 21:20:13,3935
2024-02-11 21:30:12,3985
2024-02-11 21:40:12,3940
2024-02-11 21:50:13,3960
2024-02-11 22:00:13,3955
2024-02-11 22:10:13,3940
2024-02-11 22:20:13,3975
2024-02-11 22:30:12,3960
2024-02-11 22:40:13,3975
2024-02-11 22:50:13,3965
2024-02-11 23:00:12,3935
2024-02-11 23:10:12,3950
2024-02-11 23:20:13,3950
2024-02-11 23:30:12,3910
2024-02-11 23:40:13,3905
2024-02-11 23:50:13,3740
2024-02-12 00:00:12,3480
2024-02-12 00:10:13,3180
2024-02-12 00:20:13,2920
2024-02-12 00:30:13,2680
2024-02-12 00:40:12,2490
2024-02-12 00:50:13,2355
2024-02-12 01:00:13,2220
2024-02-12 01:10:12,2085
2024-02-12 01:20:13,1860
2024-02-12 01:30:13,1645
2024-02-12 01:40:12,1465
2024-02-12 01:50:13,1320
2024-02-12 02:00:13,1195
2024-02-12 02:10:13,995
2024-02-12 02:20:13,785
2024-02-12 02:30:12,640
2024-02-12 02:40:12,570
2024-02-12 02:50:12,555
2024-02-12 03:00:12,580
2024-02-12 03:10:12,615
2024-02-12 03:20:12,660
2024-02-12 03:30:12,850
2024-02-12 03:40:13,1030
2024-02-12 03:50:13,1120
2024-02-12 04:00:12,1270
2024-02-12 04:10:13,1460
2024-02-12 04:20:13,1680
2024-02-12 04:30:12,1900
2024-02-12 04:40:12,2115
2024-02-12 04:50:13,2310
2024-02-12 05:00:12,2505
2024-02-12 05:10:12,2750
2024-02-12 05:20:13,2945
2024-02-12 05:30:14,3120
2024-02-12 13:40:12,2830
2024-02-12 13:50:13,3145
2024-02-12 14:00:12,3305
2024-02-12 14:10:12,3335
2024-02-12 14:20:13,3215
2024-02-12 14:30:12,3095
2024-02-12 14:40:12,3015
2024-02-12 14:50:13,2985
2024-02-12 15:00:13,2945
2024-02-12 15:10:12,2805
2024-02-12 15:20:13,2670
2024-02-12 15:30:13,2350
2024-02-12 15:40:12,2250
2024-02-12 15:50:13,2265
2024-02-12 16:00:18,2355
2024-02-12 16:10:12,2240
2024-02-12 16:20:13,2235
2024-02-12 16:30:12,2295
2024-02-12 16:40:12,2395
2024-02-12 16:50:13,2510
2024-02-12 17:00:13,2580
2024-02-12 17:10:13,2680
2024-02-13 01:20:12,2600
2024-02-13 01:30:13,2435
2024-02-13 01:40:13,2320
2024-02-13 01:50:12,2165
2024-02-13 02:00:13,1975
2024-02-13 02:10:13,1730
2024-02-13 02:20:12,1580
2024-02-13 02:30:12,1435
2024-02-13 02:40:13,1325
2024-02-13 02:50:12,1140
2024-02-13 03:00:12,925
2024-02-13 03:10:13,765
2024-02-13 03:20:13,655
2024-02-13 03:30:12,585
2024-02-13 03:40:12,590
2024-02-13 03:50:13,640
2024-02-13 04:00:12,745
2024-02-13 04:10:12,890
2024-02-13 04:20:13,1080
2024-02-13 04:30:13,1240
2024-02-13 04:40:12,1445
2024-02-13 04:50:13,1600
2024-02-13 05:00:12,1745
2024-02-13 05:10:13,1955
2024-02-13 05:20:13,2185
2024-02-13 05:30:12,2395
2024-02-13 05:40:12,2605
2024-02-13 05:50:13,2850
2024-02-13 06:00:13,3040
2024-02-13 06:10:12,3255
2024-02-13 06:20:13,3425
2024-02-13 14:30:13,2825
2024-02-13 14:40:12,3065
2024-02-13 14:50:12,3320
2024-02-13 15:00:13,3400
2024-02-13 15:10:13,3290
2024-02-13 15:20:12,3135
2024-02-13 15:30:13,3015
2024-02-13 15:40:45,2990
2024-02-13 15:50:12,3035
2024-02-13 16:00:12,2970
2024-02-13 16:10:13,2810
2024-02-13 16:20:12,2605
2024-02-13 16:30:12,2440
2024-02-13 16:40:13,2465
2024-02-13 16:50:13,2450
2024-02-13 17:00:12,2350
2024-02-13 17:10:12,2380
2024-02-13 17:20:13,2455
2024-02-13 17:30:12,2520
2024-02-13 17:40:12,2635
2024-02-13 17:50:13,2820
2024-02-14 02:00:13,2625
2024-02-14 02:10:12,2415
2024-02-14 02:20:13,2300
2024-02-14 02:30:13,2110
2024-02-14 02:40:12,1920
2024-02-14 02:50:13,1695
2024-02-14 03:00:13,1520
2024-02-14 03:10:12,1365
2024-02-14 03:20:13,1215
2024-02-14 03:30:13,1015
2024-02-14 03:40:12,810
2024-02-14 03:50:13,645
2024-02-14 04:00:12,515
2024-02-14 04:10:12,440
2024-02-14 04:20:12,430
2024-02-14 04:30:11,465
2024-02-14 04:40:12,560
2024-02-14 04:50:12,690
2024-02-14 05:00:12,870
2024-02-14 05:10:13,1080
2024-02-14 05:20:12,1305
2024-02-14 05:30:12,1515
2024-02-14 05:40:13,1710
2024-02-14 05:50:12,1835
2024-02-14 06:00:13,2005
2024-02-14 06:10:13,2245
2024-02-14 06:20:12,2455
2024-02-14 06:30:13,2665
2024-02-14 06:40:13,2890
2024-02-14 06:50:12,3105
2024-02-14 15:00:12,2775
2024-02-14 15:10:12,2520
2024-02-14 15:20:13,2280
2024-02-14 15:30:12,2005
2024-02-14 15:40:12,1710
2024-02-14 15:50:13,1410
2024-02-14 16:00:13,1155
2024-02-14 16:10:12,950
2024-02-14 16:20:12,785
2024-02-14 16:30:13,655
2024-02-14 16:40:12,590
2024-02-14 16:50:11,585
2024-02-14 17:00:12,605
2024-02-14 17:10:12,665
2024-02-14 17:20:13,765
2024-02-14 17:30:12,885
2024-02-14 17:40:13,1085
2024-02-14 17:50:13,1325
2024-02-14 18:00:12,1545
2024-02-14 18:10:13,1780
2024-02-14 18:20:13,1895
2024-02-14 18:30:12,2055
2024-02-14 18:40:13,2260
2024-02-14 18:50:13,2495
2024-02-15 03:00:13,2375
2024-02-15 03:10:12,2270
2024-02-15 03:20:12,2070
2024-02-15 03:30:13,1850
2024-02-15 03:40:12,1650
2024-02-15 03:50:12,1490
2024-02-15 04:00:13,1375
2024-02-15 04:10:12,1195
2024-02-15 04:20:12,995
2024-02-15 04:30:13,820
2024-02-15 04:40:13,725
2024-02-15 04:50:12,660
2024-02-15 05:00:12,635
2024-02-15 05:10:13,630
2024-02-15 05:20:13,705
2024-02-15 05:30:12,840
2024-02-15 05:40:13,1015
2024-02-15 05:50:13,1180
2024-02-15 06:00:12,1330
2024-02-15 06:10:13,1545
2024-02-15 06:20:13,1685
2024-02-15 06:30:12,1845
2024-02-15 06:40:13,2045
2024-02-15 06:50:13,2290
2024-02-15 07:00:12,2515
2024-02-15 07:10:13,2725
2024-02-15 07:20:13,2965
2024-02-15 15:30:13,3295
2024-02-15 15:40:12,3060
2024-02-15 15:50:13,2810
2024-02-15 16:00:13,2560
2024-02-15 16:10:12,2355
2024-02-15 16:20:13,2130
2024-02-15 16:30:13,1870
2024-02-15 16:40:12,1605
2024-02-15 16:50:13,1390
2024-02-15 17:00:13,1215
2024-02-15 17:10:12,1085
2024-02-15 17:20:12,980
2024-02-15 17:30:13,945
2024-02-15 17:40:12,925
2024-02-15 17:50:12,970
2024-02-15 18:00:13,1035
2024-02-15 18:10:12,1150
2024-02-15 18:20:12,1315
2024-02-15 18:30:13,1480
2024-02-15 18:40:13,1650
2024-02-15 18:50:12,1845
2024-02-15 19:00:13,1955
2024-02-15 19:10:12,2135
2024-02-15 19:20:13,2335
2024-02-15 19:30:13,2580
2024-02-16 03:40:12,2525
2024-02-16 03:50:13,2415
2024-02-16 04:00:12,2250
2024-02-16 04:10:12,2085
2024-02-16 04:20:13,1875
2024-02-16 04:30:12,1720
2024-02-16 04:40:12,1580
2024-02-16 04:50:13,1440
2024-02-16 05:00:12,1280
2024-02-16 05:10:12,1130
2024-02-16 05:20:13,1025
2024-02-16 05:30:13,955
2024-02-16 05:40:12,935
2024-02-16 05:50:13,945
2024-02-16 06:00:13,980
2024-02-16 06:10:12,1070
2024-02-16 06:20:13,1220
2024-02-16 06:30:13,1400
2024-02-16 06:40:12,1545
2024-02-16 06:50:13,1720
2024-02-16 07:00:13,1865
2024-02-16 07:10:12,1995
2024-02-16 07:20:13,2170
2024-02-16 15:30:12,3975
2024-02-16 15:40:12,3765
2024-02-16 15:50:13,3530
2024-02-16 16:00:12,3305
2024-02-16 16:10:13,3075
2024-02-16 16:20:13,2865
2024-02-16 16:30:12,2690
2024-02-16 16:40:13,2495
2024-02-16 16:50:12,2350
2024-02-16 17:00:13,2140
2024-02-16 17:10:13,1920
2024-02-16 17:20:12,1715
2024-02-16 17:30:13,1575
2024-02-16 17:40:13,1465
2024-02-16 17:50:12,1350
2024-02-16 18:00:13,1270
2024-02-16 18:10:13,1200
2024-02-16 18:20:12,1190
2024-02-16 18:30:13,1235
2024-02-16 18:40:13,1305
2024-02-16 18:50:12,1425
2024-02-16 19:00:12,1535
2024-02-16 19:10:13,1665
2024-02-16 19:20:12,1840
2024-02-16 19:30:12,1945
2024-02-16 19:40:13,2065
2024-02-16 19:50:12,2245
2024-02-16 20:00:13,2465
2024-02-16 20:10:12,2675
2024-02-16 20:20:12,2885
2024-02-17 04:30:12,2510
2024-02-17 04:40:13,2385
2024-02-17 04:50:13,2235
2024-02-17 05:00:12,2070
2024-02-17 05:10:13,1940
2024-02-17 05:20:13,1835
2024-02-17 05:30:12,1740
2024-02-17 05:40:13,1630
2024-02-17 05:50:13,1515
